id,name,popularity,genres,related_artist_ids,related_artist_names
3uhfMjcE5HJqMIWh3Iolw0,The Pale White,40,"['english indie rock', 'modern alternative rock', 'modern rock', 'newcastle indie', 'rock']","['4hfrzKkUsrb3Cz209SKxbo', '6DaXEbr3LdLNcui8pZf6AF', '7MkyChCSbNBozQ6jq79lop', '0FHPAcPoHtExxmF68aEChO', '6hWReUQlQwLTYlmZ1vltRB', '4Xxkt0tSJr1uNxGDZcJLRc', '7243txmysJ4KbRmH8UAMKO', '5CMAV0Fr8uS2YqlR1ZG5lA', '1ShwUjKIwQRaUJij7jgRhp', '5k8vZsGwQ2AlHNfsne055D', '04JIxSs2P0iteVWtaskfeh', '2oVmQT6s29pVIKpqJkyxBS', '4fgXfJCQnK6c44u4KzAtQP', '6FKokxvL5PCWIxrVhMyDgI', '4wYzzR0lpEub1gUU8bbBTw', '52pNByiBWx6SVMMqqcCA74', '45FqwUG4hTT6d39r2HUsUe', '7jZycSvTyx0W9poD4PjEIG', '3VRqGLyj4cnRers46I0Yk4', '3E3NOIlw2s1ZPU9GRB9jaq']","['Ten Tonnes', 'The Luka State', 'Marsicans', 'King Nun', 'King No-One', 'VANT', 'The Amazons', 'High Tyde', 'The Night Café', 'Twin Wild', 'Sports Team', 'Black Honey', 'Sundara Karma', 'Demob Happy', 'BLOXX', 'The Magic Gang', 'Sea Girls', 'The Hunna', 'SPINN', 'JAWS']"
3VRqGLyj4cnRers46I0Yk4,SPINN,31,"['english indie rock', 'liverpool indie']","['7MkyChCSbNBozQ6jq79lop', '4hfrzKkUsrb3Cz209SKxbo', '0hSgRl2U8kSaJLE2Di325f', '5YA1c6yVkPnflTLMfOgjzc', '0vnJ2wR879kbb5MuzblVOb', '04JIxSs2P0iteVWtaskfeh', '52pNByiBWx6SVMMqqcCA74', '45FqwUG4hTT6d39r2HUsUe', '6hWReUQlQwLTYlmZ1vltRB', '3uhfMjcE5HJqMIWh3Iolw0', '3E3NOIlw2s1ZPU9GRB9jaq', '7DruTvBV7owt1aSAZHsU58', '4GxGE6FCYDdHtcDzRL7TYh', '5CMAV0Fr8uS2YqlR1ZG5lA', '16oEz0ihXl8elwxOS0YMNF', '4wYzzR0lpEub1gUU8bbBTw', '1ShwUjKIwQRaUJij7jgRhp', '4fgXfJCQnK6c44u4KzAtQP', '22RISwgVJyZu9lpqAcv1F5', '79RmzX8i9w6YwqJjg3O1MY']","['Marsicans', 'Ten Tonnes', 'Bad Sounds', 'Vistas', 'Clean Cut Kid', 'Sports Team', 'The Magic Gang', 'Sea Girls', 'King No-One', 'The Pale White', 'JAWS', 'Viola Beach', 'Luna Bay', 'High Tyde', 'APRE', 'BLOXX', 'The Night Café', 'Sundara Karma', 'Blossoms', 'Blaenavon']"
35YNL4wwv11ZkmeWWL51y7,We Are Scientists,44,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave']","['7FPkZue0zzjHaOPJb4WCw3', '3TBfn8PtXr42OrTPaoC3E8', '7mDQwcnDUGuSoggxbUtVc1', '2bcrMsFlF632EQ6VZERWFu', '51Eq6WMVEOjjx9KQMAnneG', '5UVftEhSsIg0kkXlmfhB6M', '3MM8mtgFzaEJsqbjZBSsHJ', '048FBwXjFYBWxSggPDipic', '4BntNFyiN3VGG4hhRRZt9d', '14Gi3Uph96lpNB3utkoVAD', '1SBU4DvQapOFCnxMzENUkp', '4kYNTq3njMHBcnv8Di0v0Y', '3Sr1muUE6DYihFufoHpnfc', '5qVBMUGPLZJlWqeLgKrs4U', '0LbLWjaweRbO4FDKYlbfNt', '0vW8z9pZMGCcRtGPGtyqiB', '7M6zxq59QM0CMvvYprtzOZ', '01ZP85CNi7Y9t1e0one46k', '3On7zXKjSRYhbsuUpLJ59k', '6fHETUBbKmdmgybtFOFQuc']","['The Pigeon Detectives', 'The Futureheads', 'The Rakes', 'The Bravery', 'The Cribs', 'Hot Hot Heat', 'Bloc Party', 'Maximo Park', 'The Subways', 'Hard-FI', 'Good Shoes', 'Young Knives', 'The Rifles', 'Boy Kill Boy', 'Kaiser Chiefs', 'The Maccabees', 'The Cinematics', 'The Enemy', 'The Sunshine Underground', 'Dirty Pretty Things']"
0LbLWjaweRbO4FDKYlbfNt,Kaiser Chiefs,60,"['alternative rock', 'modern rock', 'rock']","['7FPkZue0zzjHaOPJb4WCw3', '3M4ThdJR28z9eSMcQHAZ5G', '450iujbtN6XgiA9pv6fVZz', '01ZP85CNi7Y9t1e0one46k', '14Gi3Uph96lpNB3utkoVAD', '35YNL4wwv11ZkmeWWL51y7', '0XNa1vTidXlvJ2gHSsRi4A', '6fHETUBbKmdmgybtFOFQuc', '6e9wIFWhBPHLE9bXK8gtBI', '048FBwXjFYBWxSggPDipic', '4LlDtNr8qFwhrT8eL2wzH4', '11wRdbnoYqRddKBrpHt4Ue', '2qV7axHq9Jk7QqFcB3f05A', '4BntNFyiN3VGG4hhRRZt9d', '7vkiEK5D7Gf0z4M1Va0CXD', '4fSPtBgFPZzygkY6MehwQ7', '1fy3AQc7grjf5LnCd7snSg', '1NfJU4hy56Z4UM4iyIa1B2', '2bcrMsFlF632EQ6VZERWFu', '4DToQR3aKrHQSSRzSz8Nzt']","['The Pigeon Detectives', 'The Fratellis', 'Razorlight', 'The Enemy', 'Hard-FI', 'We Are Scientists', 'Franz Ferdinand', 'Dirty Pretty Things', 'Editors', 'Maximo Park', 'The Hoosiers', 'Kasabian', 'The Zutons', 'The Subways', 'The Vines', 'The Libertines', 'The View', 'Courteeners', 'The Bravery', 'The Hives']"
2bcrMsFlF632EQ6VZERWFu,The Bravery,53,"['alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']","['5UVftEhSsIg0kkXlmfhB6M', '35YNL4wwv11ZkmeWWL51y7', '7M6zxq59QM0CMvvYprtzOZ', '3hozsZ9hqNq7CoBGYNlFTz', '14Gi3Uph96lpNB3utkoVAD', '4BntNFyiN3VGG4hhRRZt9d', '7mDQwcnDUGuSoggxbUtVc1', '0LbLWjaweRbO4FDKYlbfNt', '3MM8mtgFzaEJsqbjZBSsHJ', '6ssXMmc5EOUrauZxirM910', '6e9wIFWhBPHLE9bXK8gtBI', '7vkiEK5D7Gf0z4M1Va0CXD', '2qlAMLpUyBjZgnzuFXXZXI', '3TBfn8PtXr42OrTPaoC3E8', '4DToQR3aKrHQSSRzSz8Nzt', '1Li0eIWeMeWcOOWpImcG9H', '048FBwXjFYBWxSggPDipic', '7FPkZue0zzjHaOPJb4WCw3', '0XNa1vTidXlvJ2gHSsRi4A', '7xovAENFxmyEWhzbnHsB3Z']","['Hot Hot Heat', 'We Are Scientists', 'The Cinematics', 'OK Go', 'Hard-FI', 'The Subways', 'The Rakes', 'Kaiser Chiefs', 'Bloc Party', 'White Lies', 'Editors', 'The Vines', 'Klaxons', 'The Futureheads', 'The Hives', 'Albert Hammond Jr', 'Maximo Park', 'The Pigeon Detectives', 'Franz Ferdinand', 'The Airborne Toxic Event']"
7M6zxq59QM0CMvvYprtzOZ,The Cinematics,29,"['new rave', 'scottish rock']","['5qVBMUGPLZJlWqeLgKrs4U', '7mDQwcnDUGuSoggxbUtVc1', '6e9wIFWhBPHLE9bXK8gtBI', '35YNL4wwv11ZkmeWWL51y7', '2bcrMsFlF632EQ6VZERWFu', '6B4ySihNgvhJnbQoCDHEFq', '3TBfn8PtXr42OrTPaoC3E8', '7DEseTqRODmSu3C7jxCHl5', '3On7zXKjSRYhbsuUpLJ59k', '3Sr1muUE6DYihFufoHpnfc', '4RlEYUI2Q5gKfDn1VwKQpK', '1Mov2BSxA5bgnxr6lkEoIl', '5UVftEhSsIg0kkXlmfhB6M', '6ssXMmc5EOUrauZxirM910', '4kYNTq3njMHBcnv8Di0v0Y', '6eqecgXkT3Ir853jaGfh87', '14Gi3Uph96lpNB3utkoVAD', '1SBU4DvQapOFCnxMzENUkp', '1bMXFpEQOR0zmAkMUgak8q', '3r6Sk3pYxdJk7MekhBGgMR']","['Boy Kill Boy', 'The Rakes', 'Editors', 'We Are Scientists', 'The Bravery', 'Elefant', 'The Futureheads', 'The Boxer Rebellion', 'The Sunshine Underground', 'The Rifles', 'Julian Plenti', 'Infadels', 'Hot Hot Heat', 'White Lies', 'Young Knives', 'stellastarr*', 'Hard-FI', 'Good Shoes', 'White Rose Movement', 'Blood Red Shoes']"
14Gi3Uph96lpNB3utkoVAD,Hard-FI,46,"['alternative dance', 'britpop', 'modern rock', 'new rave', 'rock']","['7FPkZue0zzjHaOPJb4WCw3', '01ZP85CNi7Y9t1e0one46k', '450iujbtN6XgiA9pv6fVZz', '35YNL4wwv11ZkmeWWL51y7', '2qV7axHq9Jk7QqFcB3f05A', '3Sr1muUE6DYihFufoHpnfc', '0LbLWjaweRbO4FDKYlbfNt', '048FBwXjFYBWxSggPDipic', '1fy3AQc7grjf5LnCd7snSg', '3TBfn8PtXr42OrTPaoC3E8', '14GEKKALFIO2oB9IdGXg2e', '6e9wIFWhBPHLE9bXK8gtBI', '1KlihEB7FggW8e9cMbPXAz', '51Eq6WMVEOjjx9KQMAnneG', '4BntNFyiN3VGG4hhRRZt9d', '7mDQwcnDUGuSoggxbUtVc1', '6fHETUBbKmdmgybtFOFQuc', '2xPxXPgmZFs7x6xRFpHwkq', '6OiHleP2bHM18dXq4aZQWt', '19t4krGrwyr10giUMdv8BK']","['The Pigeon Detectives', 'The Enemy', 'Razorlight', 'We Are Scientists', 'The Zutons', 'The Rifles', 'Kaiser Chiefs', 'Maximo Park', 'The View', 'The Futureheads', 'Reverend And The Makers', 'Editors', 'Milburn', 'The Cribs', 'The Subways', 'The Rakes', 'Dirty Pretty Things', 'The Ordinary Boys', 'The Coral', 'The Twang']"
7DEseTqRODmSu3C7jxCHl5,The Boxer Rebellion,43,['indie rock'],"['6e9wIFWhBPHLE9bXK8gtBI', '7M6zxq59QM0CMvvYprtzOZ', '1MDw0zSUU0XtI9D5JgEZH5', '6ssXMmc5EOUrauZxirM910', '0LVrQUinPUBFvVD5pLqmWY', '4IDoKaZIEacb3QncU8RQMp', '766wIvoqqGrjRDnExOjJls', '0TJB3EE2efClsYIDQ8V2Jk', '7xovAENFxmyEWhzbnHsB3Z', '6e6GkaF6uiSEFuTrlvDJUF', '0G8zjE6SsFTlbglCkU8pm3', '0vW8z9pZMGCcRtGPGtyqiB', '69Q7zvYHGcTWZpZlLbY2oU', '3gnrmLahFhVXRI9DA1MImH', '18Zv2g2vUcEGqJf6WnjfXN', '0NAPmlw3oOKJ3BD7qcjLdQ', '6C0JkmxU2cgkVzotHJgfW7', '5zhn89Em2jWUUWdpcLO3YL', '0p1LdP1XicX0UA5GNA2DWc', '3zsR0Nsw8G2KuzKSdmosPI']","['Editors', 'The Cinematics', 'The Veils', 'White Lies', 'Doves', 'I Am Kloot', 'Thirteen Senses', 'Elbow', 'The Airborne Toxic Event', 'The Twilight Sad', 'Starsailor', 'The Maccabees', 'Tired Pony', 'We Were Promised Jetpacks', 'Brandon Flowers', 'Delays', 'Athlete', 'Sea Power', 'Augustines', 'EL VY']"
18Zv2g2vUcEGqJf6WnjfXN,Brandon Flowers,51,['vegas indie'],"['0C0XlULifJtAgn6ZNCW2eu', '6ssXMmc5EOUrauZxirM910', '53A0W3U0s8diEn9RhXQhVz', '6e9wIFWhBPHLE9bXK8gtBI', '0V6iWD05yAOe1C3pJpbMbk', '0LbLWjaweRbO4FDKYlbfNt', '3rIZMv9rysU7JkLzEaC5Jp', '450iujbtN6XgiA9pv6fVZz', '2bcrMsFlF632EQ6VZERWFu', '4W48hZAnAHVOC2c8WH8pcq', '14Gi3Uph96lpNB3utkoVAD', '0XNa1vTidXlvJ2gHSsRi4A', '7DEseTqRODmSu3C7jxCHl5', '766wIvoqqGrjRDnExOjJls', '7xovAENFxmyEWhzbnHsB3Z', '35YNL4wwv11ZkmeWWL51y7', '3M4ThdJR28z9eSMcQHAZ5G', '2QLe6Hv3OunsyrNaTRDxQn', '1Li0eIWeMeWcOOWpImcG9H', '3bUwxJgNakzYKkqAVgZLlh']","['The Killers', 'White Lies', 'Keane', 'Editors', 'One Night Only', 'Kaiser Chiefs', 'Snow Patrol', 'Razorlight', 'The Bravery', 'The Temper Trap', 'Hard-FI', 'Franz Ferdinand', 'The Boxer Rebellion', 'Thirteen Senses', 'The Airborne Toxic Event', 'We Are Scientists', 'The Fratellis', 'Tom Chaplin', 'Albert Hammond Jr', 'Travis']"
3r6Sk3pYxdJk7MekhBGgMR,Blood Red Shoes,44,"['alternative dance', 'brighton indie', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave']","['3TBfn8PtXr42OrTPaoC3E8', '7mDQwcnDUGuSoggxbUtVc1', '5QPNEMldc8k1g5hT54PCWg', '4ddt8PPvmWrI9mJQy1VrIG', '5lModM3s3qlPQKYjtwWuXD', '4BntNFyiN3VGG4hhRRZt9d', '1SBU4DvQapOFCnxMzENUkp', '35YNL4wwv11ZkmeWWL51y7', '5BYuBzqmTXwUDw2rYkwExr', '1NsvfeRzexfHjhUGqWrULl', '4LdZNE5MHGqvc0N9ivXNF3', '6fHETUBbKmdmgybtFOFQuc', '18H0sAptzdwid08XGg1Lcj', '7M6zxq59QM0CMvvYprtzOZ', '4kYNTq3njMHBcnv8Di0v0Y', '60NKN6tZYKbkjX1qpFQIqF', '2qlAMLpUyBjZgnzuFXXZXI', '7vkiEK5D7Gf0z4M1Va0CXD', '4AZab8zo2nTYd7ORDmQu0V', '3MM8mtgFzaEJsqbjZBSsHJ']","['The Futureheads', 'The Rakes', 'The Von Bondies', 'Band Of Skulls', 'The Duke Spirit', 'The Subways', 'Good Shoes', 'We Are Scientists', 'The Kills', 'Deap Vally', 'The Joy Formidable', 'Dirty Pretty Things', 'Death From Above 1979', 'The Cinematics', 'Young Knives', 'Louis XIV', 'Klaxons', 'The Vines', 'The Dead Weather', 'Bloc Party']"
3WaJSfKnzc65VDgmj2zU8B,Interpol,65,"['alternative rock', 'indie rock', 'modern rock', 'rock']","['6e9wIFWhBPHLE9bXK8gtBI', '3MM8mtgFzaEJsqbjZBSsHJ', '6ssXMmc5EOUrauZxirM910', '4RlEYUI2Q5gKfDn1VwKQpK', '0XNa1vTidXlvJ2gHSsRi4A', '1Li0eIWeMeWcOOWpImcG9H', '2bcrMsFlF632EQ6VZERWFu', '3TNt4aUIxgfy9aoaft5Jj2', '2qlAMLpUyBjZgnzuFXXZXI', '7EFB09NxZrMi9pGlOnuBpd', '5BYuBzqmTXwUDw2rYkwExr', '2zRt0sfxNnqI8gLR7d8gWt', '3kjuyTCjPG1WMFCiyc5IuB', '2Z7UcsdweVlRbAk5wH5fsf', '7vkiEK5D7Gf0z4M1Va0CXD', '166Dz1GX3xonSQ3Z6CQW26', '3HJIB8sYPyxrFGuwvKXSLR', '6kFay2DQ5aZfeu5OsrF3Pw', '1rAv1GhTQ2rmG94p9lU3rB', '6qyi8X6MdP1lu6B1K6yh3h']","['Editors', 'Bloc Party', 'White Lies', 'Julian Plenti', 'Franz Ferdinand', 'Albert Hammond Jr', 'The Bravery', 'Yeah Yeah Yeahs', 'Klaxons', 'The Horrors', 'The Kills', 'She Wants Revenge', 'Arcade Fire', 'The Last Shadow Puppets', 'The Vines', 'The Rapture', 'TV On The Radio', 'The Walkmen', 'Julian Casablancas', 'Silversun Pickups']"
11wRdbnoYqRddKBrpHt4Ue,Kasabian,62,"['alternative rock', 'britpop', 'garage rock', 'leicester indie', 'modern rock', 'rock']","['0LbLWjaweRbO4FDKYlbfNt', '4fSPtBgFPZzygkY6MehwQ7', '01ZP85CNi7Y9t1e0one46k', '450iujbtN6XgiA9pv6fVZz', '14Gi3Uph96lpNB3utkoVAD', '7FPkZue0zzjHaOPJb4WCw3', '0XNa1vTidXlvJ2gHSsRi4A', '3M4ThdJR28z9eSMcQHAZ5G', '1fy3AQc7grjf5LnCd7snSg', '6OiHleP2bHM18dXq4aZQWt', '0IBAqjHG8DSaD7PPCGnGiZ', '3M0H4efyA5YcijrKlaKbYn', '7sjttK1WcZeyLPn3IsQ62L', '1NfJU4hy56Z4UM4iyIa1B2', '5yBDILLJyNFAjFpECkk7ys', '6fHETUBbKmdmgybtFOFQuc', '4DToQR3aKrHQSSRzSz8Nzt', '2Z7UcsdweVlRbAk5wH5fsf', '6e9wIFWhBPHLE9bXK8gtBI', '048FBwXjFYBWxSggPDipic']","['Kaiser Chiefs', 'The Libertines', 'The Enemy', 'Razorlight', 'Hard-FI', 'The Pigeon Detectives', 'Franz Ferdinand', 'The Fratellis', 'The View', 'The Coral', 'Babyshambles', 'Miles Kane', ""Noel Gallagher's High Flying Birds"", 'Courteeners', 'Beady Eye', 'Dirty Pretty Things', 'The Hives', 'The Last Shadow Puppets', 'Editors', 'Maximo Park']"
450iujbtN6XgiA9pv6fVZz,Razorlight,59,"['britpop', 'indie rock', 'modern rock', 'pop rock', 'rock']","['7FPkZue0zzjHaOPJb4WCw3', '0LbLWjaweRbO4FDKYlbfNt', '14Gi3Uph96lpNB3utkoVAD', '01ZP85CNi7Y9t1e0one46k', '1fy3AQc7grjf5LnCd7snSg', '048FBwXjFYBWxSggPDipic', '3M4ThdJR28z9eSMcQHAZ5G', '2qV7axHq9Jk7QqFcB3f05A', '6fHETUBbKmdmgybtFOFQuc', '6OiHleP2bHM18dXq4aZQWt', '1NfJU4hy56Z4UM4iyIa1B2', '4fSPtBgFPZzygkY6MehwQ7', '35YNL4wwv11ZkmeWWL51y7', '11wRdbnoYqRddKBrpHt4Ue', '21UJ7PRWb3Etgsu99f8yo8', '3Sr1muUE6DYihFufoHpnfc', '0IBAqjHG8DSaD7PPCGnGiZ', '4LlDtNr8qFwhrT8eL2wzH4', '2wpJOPmf1TIOzrB9mzHifd', '3Rsr4Z96O6U3lToOiV3zBh']","['The Pigeon Detectives', 'Kaiser Chiefs', 'Hard-FI', 'The Enemy', 'The View', 'Maximo Park', 'The Fratellis', 'The Zutons', 'Dirty Pretty Things', 'The Coral', 'Courteeners', 'The Libertines', 'We Are Scientists', 'Kasabian', 'Stereophonics', 'The Rifles', 'Babyshambles', 'The Hoosiers', 'Scouting For Girls', 'Jamie T']"
0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,64,"['alternative rock', 'dance rock', 'indie rock', 'modern rock', 'rock', 'scottish rock']","['0LbLWjaweRbO4FDKYlbfNt', '2Z7UcsdweVlRbAk5wH5fsf', '3MM8mtgFzaEJsqbjZBSsHJ', '3M4ThdJR28z9eSMcQHAZ5G', '6fHETUBbKmdmgybtFOFQuc', '11wRdbnoYqRddKBrpHt4Ue', '4fSPtBgFPZzygkY6MehwQ7', '6e9wIFWhBPHLE9bXK8gtBI', '3WaJSfKnzc65VDgmj2zU8B', '2bcrMsFlF632EQ6VZERWFu', '35YNL4wwv11ZkmeWWL51y7', '4DToQR3aKrHQSSRzSz8Nzt', '7vkiEK5D7Gf0z4M1Va0CXD', '6ssXMmc5EOUrauZxirM910', '1Li0eIWeMeWcOOWpImcG9H', '2qlAMLpUyBjZgnzuFXXZXI', '14Gi3Uph96lpNB3utkoVAD', '048FBwXjFYBWxSggPDipic', '0IBAqjHG8DSaD7PPCGnGiZ', '5UVftEhSsIg0kkXlmfhB6M']","['Kaiser Chiefs', 'The Last Shadow Puppets', 'Bloc Party', 'The Fratellis', 'Dirty Pretty Things', 'Kasabian', 'The Libertines', 'Editors', 'Interpol', 'The Bravery', 'We Are Scientists', 'The Hives', 'The Vines', 'White Lies', 'Albert Hammond Jr', 'Klaxons', 'Hard-FI', 'Maximo Park', 'Babyshambles', 'Hot Hot Heat']"
2Z7UcsdweVlRbAk5wH5fsf,The Last Shadow Puppets,59,"['baroque pop', 'indie rock', 'modern rock', 'rock', 'sheffield indie']","['6fHETUBbKmdmgybtFOFQuc', '4fSPtBgFPZzygkY6MehwQ7', '3M4ThdJR28z9eSMcQHAZ5G', '0IBAqjHG8DSaD7PPCGnGiZ', '7FPkZue0zzjHaOPJb4WCw3', '1Li0eIWeMeWcOOWpImcG9H', '51Eq6WMVEOjjx9KQMAnneG', '0XNa1vTidXlvJ2gHSsRi4A', '0LbLWjaweRbO4FDKYlbfNt', '7vkiEK5D7Gf0z4M1Va0CXD', '1ctkBmvz80MGyi72Ix055S', '0vW8z9pZMGCcRtGPGtyqiB', '1rAv1GhTQ2rmG94p9lU3rB', '0ikiOZC4SDG6OrgHLESydg', '3M0H4efyA5YcijrKlaKbYn', '2qlAMLpUyBjZgnzuFXXZXI', '11wRdbnoYqRddKBrpHt4Ue', '6ssXMmc5EOUrauZxirM910', '09K1H1DgyIXHsMx2j7KTFX', '450iujbtN6XgiA9pv6fVZz']","['Dirty Pretty Things', 'The Libertines', 'The Fratellis', 'Babyshambles', 'The Pigeon Detectives', 'Albert Hammond Jr', 'The Cribs', 'Franz Ferdinand', 'Kaiser Chiefs', 'The Vines', 'Alex Turner', 'The Maccabees', 'Julian Casablancas', 'Peter Doherty', 'Miles Kane', 'Klaxons', 'Kasabian', 'White Lies', 'Mystery Jets', 'Razorlight']"
7FPkZue0zzjHaOPJb4WCw3,The Pigeon Detectives,45,"['indie rock', 'leeds indie', 'modern rock', 'new rave']","['721LNYldlmaLlKi0IQ5ClK', '1fy3AQc7grjf5LnCd7snSg', '01ZP85CNi7Y9t1e0one46k', '3Sr1muUE6DYihFufoHpnfc', '0ucpA79hkvtJ2qtPv1yXVm', '1KlihEB7FggW8e9cMbPXAz', '6fHETUBbKmdmgybtFOFQuc', '51Eq6WMVEOjjx9KQMAnneG', '14Gi3Uph96lpNB3utkoVAD', '4LlDtNr8qFwhrT8eL2wzH4', '450iujbtN6XgiA9pv6fVZz', '35YNL4wwv11ZkmeWWL51y7', '048FBwXjFYBWxSggPDipic', '14GEKKALFIO2oB9IdGXg2e', '1NfJU4hy56Z4UM4iyIa1B2', '2qV7axHq9Jk7QqFcB3f05A', '19t4krGrwyr10giUMdv8BK', '3TBfn8PtXr42OrTPaoC3E8', '7mDQwcnDUGuSoggxbUtVc1', '3M4ThdJR28z9eSMcQHAZ5G']","['Little Man Tate', 'The View', 'The Enemy', 'The Rifles', 'The Holloways', 'Milburn', 'Dirty Pretty Things', 'The Cribs', 'Hard-FI', 'The Hoosiers', 'Razorlight', 'We Are Scientists', 'Maximo Park', 'Reverend And The Makers', 'Courteeners', 'The Zutons', 'The Twang', 'The Futureheads', 'The Rakes', 'The Fratellis']"
4Xxkt0tSJr1uNxGDZcJLRc,VANT,36,"['english indie rock', 'modern alternative rock', 'modern rock']","['6hWReUQlQwLTYlmZ1vltRB', '5CMAV0Fr8uS2YqlR1ZG5lA', '4hfrzKkUsrb3Cz209SKxbo', '7MkyChCSbNBozQ6jq79lop', '0FHPAcPoHtExxmF68aEChO', '5kkANnP50OoBkxc8JRuTsA', '3ga6P2RJRcvCRdnNcyK6wr', '3E3NOIlw2s1ZPU9GRB9jaq', '4fgXfJCQnK6c44u4KzAtQP', '4zoylbX2qRvtWbVq0nduGG', '3uhfMjcE5HJqMIWh3Iolw0', '52pNByiBWx6SVMMqqcCA74', '6jCJXKWlZky694nYGcJlm1', '6DaXEbr3LdLNcui8pZf6AF', '7DruTvBV7owt1aSAZHsU58', '1ShwUjKIwQRaUJij7jgRhp', '6rXvNr9Gj20KRBVxDbVbv6', '7jZycSvTyx0W9poD4PjEIG', '3KozMLMh8J2iR3jmwndtfX', '6FKokxvL5PCWIxrVhMyDgI']","['King No-One', 'High Tyde', 'Ten Tonnes', 'Marsicans', 'King Nun', 'Spring King', 'The Bohicas', 'JAWS', 'Sundara Karma', 'Glass Caves', 'The Pale White', 'The Magic Gang', 'CHILDCARE', 'The Luka State', 'Viola Beach', 'The Night Café', 'Darlia', 'The Hunna', 'Otherkin', 'Demob Happy']"
