id,name,popularity,genres,related_artist_ids,related_artist_names
2fBURuq7FrlH6z5F92mpOl,Digitalism,49,"['alternative dance', 'dance-punk', 'electro house', 'electronica', 'indietronica', 'new rave']","['31DXlldabwPHwu6dYevuzK', '2tGIh9kwbXuko0z3BTldBx', '43mWhBXSflupNLuNjM5vff', '2squZ8HjM4AzR0j6jsPn4a', '62k5LKMhymqlDNo2DWOvvv', '4M84umUNRbZy1mJleyyRM9', '4bFfSfCBYpFh37ziXCSqUs', '5tOWIviwLM1EIqGAbF8VSU', '0b9ukmbg0MO5eMlorcgOwz', '1zTAQ6zkGz2L2i6lfR30EX', '0QJKELJZZuLAjqLOOixJm5', '0UF7XLthtbSF2Eur7559oV', '4M2H1fDQR5ygAi7MMOVxAA', '2o3U0ld93tHYowkoari4Vi', '5zExRf0VQCl3GO4Jrj8r0s', '1gR0gsQYfi6joyO1dlp76N', '2ePIzx9NjxplS724QMZtsf', '5l9wiTZVfqQTfMDOt0HtwC', '22680B8sUdq6bL6nQaJfwg', '78YRbJhMi5kXKruiQGCJo7']","['Simian Mobile Disco', 'Midnight Juggernauts', 'Soulwax', 'MSTRKRFT', 'Boys Noize', 'Vitalic', 'Does It Offend You, Yeah?', 'SebastiAn', 'Mr. Oizo', 'The Presets', 'The Bloody Beetroots', 'Kavinsky', 'The Whip', 'Danger', 'The Toxic Avenger', 'Justice', 'Yuksek', 'Tiga', 'Siriusmo', 'Étienne de Crécy']"
3kdrMtLybQIl93rXJlvF3w,New Young Pony Club,35,"['alternative dance', 'dance-punk', 'electroclash', 'electronica', 'electropop', 'indietronica', 'neo-synthpop', 'new rave']","['4M2H1fDQR5ygAi7MMOVxAA', '4bFfSfCBYpFh37ziXCSqUs', '2K13AVg3bFpHSxDM1vJ0qA', '2tGIh9kwbXuko0z3BTldBx', '2GUPq2sUqFNcvAoFxBsUDR', '5R7K1GezC0jy24v1R2n4x3', '6iD5nfYvdSl4fCkcjzs2XF', '5ZBQea34QfBgEDkcGEKK2b', '4foARo5aSfuIuDLupoxK4k', '5TfnQ0Ai1cEbKY5katFK14', '31DXlldabwPHwu6dYevuzK', '25w2vpqq7dYleBAqMx7Ijx', '4FTDSkWpchgZy2axPEGDJW', '6p0e3Ff2s0DVh1I7WjOeqq', '5miWG3FgilzOG7dy3aowZc', '39x9e2QDpAxK8xTuJDwRqR', '2qlAMLpUyBjZgnzuFXXZXI', '7JUms0YyWoLQ0ICQvrEgjL', '166Dz1GX3xonSQ3Z6CQW26', '6ys6r2ftzNbWUTSlqlkPO2']","['The Whip', 'Does It Offend You, Yeah?', 'CSS', 'Midnight Juggernauts', 'Chew Lips', 'Fischerspooner', 'We Have Band', 'Late of the Pier', 'Datarock', 'Ladyhawke', 'Simian Mobile Disco', 'Zoot Woman', 'Van She', 'Robots In Disguise', 'Thieves Like Us', 'Junior Boys', 'Klaxons', 'Zeigeist', 'The Rapture', 'The Golden Filter']"
7EFB09NxZrMi9pGlOnuBpd,The Horrors,46,"['alternative dance', 'alternative rock', 'deep gothic post-punk', 'dream pop', 'electronica', 'essex indie', 'grave wave', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'nu gaze', 'shoegaze']","['2qlAMLpUyBjZgnzuFXXZXI', '5BYuBzqmTXwUDw2rYkwExr', '166Dz1GX3xonSQ3Z6CQW26', '0vW8z9pZMGCcRtGPGtyqiB', '4RlEYUI2Q5gKfDn1VwKQpK', '51Eq6WMVEOjjx9KQMAnneG', '4zrFO6P7G6EZry0pfxMfKT', '6ssXMmc5EOUrauZxirM910', '09K1H1DgyIXHsMx2j7KTFX', '1Li0eIWeMeWcOOWpImcG9H', '3AmgGrYHXqgbmZ2yKoIVzO', '3LTXHU3DhiYzGIgF2PP8Q8', '3kx1S2P2Qq3a9bG4DGsAjR', '38zTZcuN7nFvVJ6auhc6V3', '4OrizGCKhOrW6iDDJHN9xd', '0LVrQUinPUBFvVD5pLqmWY', '2ARO60gI5do88ho6azmzab', '7mDQwcnDUGuSoggxbUtVc1', '3WaJSfKnzc65VDgmj2zU8B', '1jSaZgaKHmgc7VTgML528r']","['Klaxons', 'The Kills', 'The Rapture', 'The Maccabees', 'Julian Plenti', 'The Cribs', 'Wild Beasts', 'White Lies', 'Mystery Jets', 'Albert Hammond Jr', 'Warpaint', 'The Raveonettes', 'A Place To Bury Strangers', 'Deerhunter', 'DIIV', 'Doves', 'Django Django', 'The Rakes', 'Interpol', 'Clap Your Hands Say Yeah']"
18H0sAptzdwid08XGg1Lcj,Death From Above 1979,49,"['alternative dance', 'alternative rock', 'canadian rock', 'dance-punk', 'garage rock', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'rock']","['3r6Sk3pYxdJk7MekhBGgMR', '4A1yfFuBmBOgzv4Oe3fFHk', '2qlAMLpUyBjZgnzuFXXZXI', '7vkiEK5D7Gf0z4M1Va0CXD', '166Dz1GX3xonSQ3Z6CQW26', '4bFfSfCBYpFh37ziXCSqUs', '4ddt8PPvmWrI9mJQy1VrIG', '3HJIB8sYPyxrFGuwvKXSLR', '1tpXaFf2F55E7kVJON4j4G', '4AZab8zo2nTYd7ORDmQu0V', '5BYuBzqmTXwUDw2rYkwExr', '2bcrMsFlF632EQ6VZERWFu', '4wo1267SJuUfHgasdlfNfc', '35YNL4wwv11ZkmeWWL51y7', '4DToQR3aKrHQSSRzSz8Nzt', '5QPNEMldc8k1g5hT54PCWg', '6wBUn8gMP85n8dPu6LoUcF', '5UVftEhSsIg0kkXlmfhB6M', '4zYQWYmtimAEmI6WWEzGfO', '6qyi8X6MdP1lu6B1K6yh3h']","['Blood Red Shoes', 'The Faint', 'Klaxons', 'The Vines', 'The Rapture', 'Does It Offend You, Yeah?', 'Band Of Skulls', 'TV On The Radio', 'Black Rebel Motorcycle Club', 'The Dead Weather', 'The Kills', 'The Bravery', 'The Raconteurs', 'We Are Scientists', 'The Hives', 'The Von Bondies', '...And You Will Know Us by the Trail of Dead', 'Hot Hot Heat', 'Them Crooked Vultures', 'Silversun Pickups']"
3M0H4efyA5YcijrKlaKbYn,Miles Kane,59,"['baroque pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']","['7FPkZue0zzjHaOPJb4WCw3', '2Z7UcsdweVlRbAk5wH5fsf', '5yBDILLJyNFAjFpECkk7ys', '1fy3AQc7grjf5LnCd7snSg', '4fSPtBgFPZzygkY6MehwQ7', '1ctkBmvz80MGyi72Ix055S', '51Eq6WMVEOjjx9KQMAnneG', '3Sr1muUE6DYihFufoHpnfc', '0Ak6DLKHtpR6TEEnmcorKA', '1KlihEB7FggW8e9cMbPXAz', '01ZP85CNi7Y9t1e0one46k', '14GEKKALFIO2oB9IdGXg2e', '1NfJU4hy56Z4UM4iyIa1B2', '0vW8z9pZMGCcRtGPGtyqiB', '6OiHleP2bHM18dXq4aZQWt', '0IBAqjHG8DSaD7PPCGnGiZ', '09K1H1DgyIXHsMx2j7KTFX', '6fHETUBbKmdmgybtFOFQuc', '1Li0eIWeMeWcOOWpImcG9H', '7sjttK1WcZeyLPn3IsQ62L']","['The Pigeon Detectives', 'The Last Shadow Puppets', 'Beady Eye', 'The View', 'The Libertines', 'Alex Turner', 'The Cribs', 'The Rifles', 'The Vaccines', 'Milburn', 'The Enemy', 'Reverend And The Makers', 'Courteeners', 'The Maccabees', 'The Coral', 'Babyshambles', 'Mystery Jets', 'Dirty Pretty Things', 'Albert Hammond Jr', ""Noel Gallagher's High Flying Birds""]"
1NfJU4hy56Z4UM4iyIa1B2,Courteeners,54,"['britpop', 'manchester indie', 'modern rock', 'rock']","['01ZP85CNi7Y9t1e0one46k', '1fy3AQc7grjf5LnCd7snSg', '7FPkZue0zzjHaOPJb4WCw3', '3Sr1muUE6DYihFufoHpnfc', '721LNYldlmaLlKi0IQ5ClK', '19t4krGrwyr10giUMdv8BK', '1KlihEB7FggW8e9cMbPXAz', '51Eq6WMVEOjjx9KQMAnneG', '14GEKKALFIO2oB9IdGXg2e', '3Rsr4Z96O6U3lToOiV3zBh', '4yNl6kohlH1jcbfXwkcpg9', '450iujbtN6XgiA9pv6fVZz', '048FBwXjFYBWxSggPDipic', '14Gi3Uph96lpNB3utkoVAD', '0vW8z9pZMGCcRtGPGtyqiB', '6OiHleP2bHM18dXq4aZQWt', '4fSPtBgFPZzygkY6MehwQ7', '0Ya43ZKWHTKkAbkoJJkwIB', '0LbLWjaweRbO4FDKYlbfNt', '09K1H1DgyIXHsMx2j7KTFX']","['The Enemy', 'The View', 'The Pigeon Detectives', 'The Rifles', 'Little Man Tate', 'The Twang', 'Milburn', 'The Cribs', 'Reverend And The Makers', 'Jamie T', 'Twisted Wheel', 'Razorlight', 'Maximo Park', 'Hard-FI', 'The Maccabees', 'The Coral', 'The Libertines', 'The Wombats', 'Kaiser Chiefs', 'Mystery Jets']"
1ctkBmvz80MGyi72Ix055S,Alex Turner,61,"['modern rock', 'rock', 'sheffield indie']","['2Z7UcsdweVlRbAk5wH5fsf', '3M0H4efyA5YcijrKlaKbYn', '1Li0eIWeMeWcOOWpImcG9H', '4fSPtBgFPZzygkY6MehwQ7', '0Ak6DLKHtpR6TEEnmcorKA', '1rAv1GhTQ2rmG94p9lU3rB', '0vW8z9pZMGCcRtGPGtyqiB', '51Eq6WMVEOjjx9KQMAnneG', '3M4ThdJR28z9eSMcQHAZ5G', '2qqZbV6smvvtohQOUgZqKa', '0aLsJXIaJ6MMCZIzaGpMaX', '0IBAqjHG8DSaD7PPCGnGiZ', '09K1H1DgyIXHsMx2j7KTFX', '0p5axeJsbtTCXBrRVoKjwu', '0epOFNiUfyON9EYx7Tpr6V', '1GLtl8uqKmnyCWxHmw9tL4', '07xbJ7SM1JopFtI1qXvSww', '4hf3caW9H8uFwwbv5pFjcg', '36E7oYfz3LLRto6l2WmDcD', '4nUBBtLtzqZGpdiynTJbYJ']","['The Last Shadow Puppets', 'Miles Kane', 'Albert Hammond Jr', 'The Libertines', 'The Vaccines', 'Julian Casablancas', 'The Maccabees', 'The Cribs', 'The Fratellis', 'Alexandra Savior', 'Little Joy', 'Babyshambles', 'Mystery Jets', 'The Drums', 'The Strokes', 'The Kooks', 'Mini Mansions', 'Jake Bugg', 'Pulp', 'The Voidz']"
0Ya43ZKWHTKkAbkoJJkwIB,The Wombats,65,"['liverpool indie', 'modern alternative rock', 'modern rock', 'rock']","['7FPkZue0zzjHaOPJb4WCw3', '3M4ThdJR28z9eSMcQHAZ5G', '3Rsr4Z96O6U3lToOiV3zBh', '1NfJU4hy56Z4UM4iyIa1B2', '0LbLWjaweRbO4FDKYlbfNt', '450iujbtN6XgiA9pv6fVZz', '536BYVgOnRky0xjsPT96zl', '048FBwXjFYBWxSggPDipic', '35YNL4wwv11ZkmeWWL51y7', '09K1H1DgyIXHsMx2j7KTFX', '0vW8z9pZMGCcRtGPGtyqiB', '3pTE9iaJTkWns3mxpNQlJV', '01ZP85CNi7Y9t1e0one46k', '4LlDtNr8qFwhrT8eL2wzH4', '3MM8mtgFzaEJsqbjZBSsHJ', '1GLtl8uqKmnyCWxHmw9tL4', '0Ak6DLKHtpR6TEEnmcorKA', '14Gi3Uph96lpNB3utkoVAD', '2wpJOPmf1TIOzrB9mzHifd', '51Eq6WMVEOjjx9KQMAnneG']","['The Pigeon Detectives', 'The Fratellis', 'Jamie T', 'Courteeners', 'Kaiser Chiefs', 'Razorlight', 'Two Door Cinema Club', 'Maximo Park', 'We Are Scientists', 'Mystery Jets', 'The Maccabees', 'Bombay Bicycle Club', 'The Enemy', 'The Hoosiers', 'Bloc Party', 'The Kooks', 'The Vaccines', 'Hard-FI', 'Scouting For Girls', 'The Cribs']"
0In4Vd9eYtg6VMNlX9mngU,Cajun Dance Party,28,"['british indie rock', 'new rave']","['0ucpA79hkvtJ2qtPv1yXVm', '1SBU4DvQapOFCnxMzENUkp', '721LNYldlmaLlKi0IQ5ClK', '51Eq6WMVEOjjx9KQMAnneG', '2LrQtNcBWufq2AjaM6swf7', '4kYNTq3njMHBcnv8Di0v0Y', '3Sr1muUE6DYihFufoHpnfc', '7FPkZue0zzjHaOPJb4WCw3', '09K1H1DgyIXHsMx2j7KTFX', '0vW8z9pZMGCcRtGPGtyqiB', '3TBfn8PtXr42OrTPaoC3E8', '1MgvsJla47xsnYySv4nJU5', '15dpP4ak7Z35TvysdicaUr', '7mDQwcnDUGuSoggxbUtVc1', '4s80V6BJwBbS1UEbjeQejQ', '1KlihEB7FggW8e9cMbPXAz', '3On7zXKjSRYhbsuUpLJ59k', '2cUnvdrMWIMACo3fSxCrWW', '1fy3AQc7grjf5LnCd7snSg', '3Rsr4Z96O6U3lToOiV3zBh']","['The Holloways', 'Good Shoes', 'Little Man Tate', 'The Cribs', 'The Rumble Strips', 'Young Knives', 'The Rifles', 'The Pigeon Detectives', 'Mystery Jets', 'The Maccabees', 'The Futureheads', 'Larrikin Love', 'The Paddingtons', 'The Rakes', 'Pete And The Pirates', 'Milburn', 'The Sunshine Underground', 'Mumm-ra', 'The View', 'Jamie T']"
0G8zjE6SsFTlbglCkU8pm3,Starsailor,47,"['britpop', 'lancashire indie', 'piano rock']","['766wIvoqqGrjRDnExOjJls', '0LVrQUinPUBFvVD5pLqmWY', '1HGTHrRQkw0BtevSo1jucU', '74K7bX12L8GBAWvPuyIgJ7', '6C0JkmxU2cgkVzotHJgfW7', '3bUwxJgNakzYKkqAVgZLlh', '1zrBQvkTNhFFby4V5UiK2L', '0NAPmlw3oOKJ3BD7qcjLdQ', '3s398TKZNahAURRacx7oIT', '5vIOGcdmx1eIkq3ZtuS12U', '21UJ7PRWb3Etgsu99f8yo8', '0qLNsNKm8bQcMoRFkR8Hmh', '0vBDEQ1aLZpe4zgn2fPH6Z', '3mbVe260Kgvs1P8YFcCyY7', '2uH0RyPcX7fnCcT90HFDQX', '6e9wIFWhBPHLE9bXK8gtBI', '6OiHleP2bHM18dXq4aZQWt', '0ZZr6Y49NZWRJc0uCwqpMR', '0sHeX8oQ6o7xic3wMf4NBU', '2cGwlqi3k18jFpUyTrsR84']","['Thirteen Senses', 'Doves', 'Richard Ashcroft', 'Embrace', 'Athlete', 'Travis', 'Turin Brakes', 'Delays', 'Ian Brown', 'Ocean Colour Scene', 'Stereophonics', 'James', 'Cast', 'The Seahorses', 'Manic Street Preachers', 'Editors', 'The Coral', 'Feeder', 'Supergrass', 'The Verve']"
0LVrQUinPUBFvVD5pLqmWY,Doves,49,"['alternative dance', 'alternative rock', 'britpop', 'electronica', 'indie rock', 'modern rock', 'new rave', 'pop rock', 'rock']","['1HGTHrRQkw0BtevSo1jucU', '3s398TKZNahAURRacx7oIT', '0sHeX8oQ6o7xic3wMf4NBU', '1zrBQvkTNhFFby4V5UiK2L', '0G8zjE6SsFTlbglCkU8pm3', '244fcyNSuyhbRlMGfMbYrO', '0TJB3EE2efClsYIDQ8V2Jk', '6OiHleP2bHM18dXq4aZQWt', '74K7bX12L8GBAWvPuyIgJ7', '2evydP72Z45DouM4uMGsIE', '5fScAXreYFnuqwOgBsJgSd', '4zPGlyitRvJo7iz6OKlETa', '2uH0RyPcX7fnCcT90HFDQX', '3mbVe260Kgvs1P8YFcCyY7', '5vIOGcdmx1eIkq3ZtuS12U', '0NAPmlw3oOKJ3BD7qcjLdQ', '4IT7CS5foj1DTNHT7fjFx2', '66nOkPJTFgK25NMmojG04V', '0FOcXqJgJ1oq9XfzYTDZmZ', '6C0JkmxU2cgkVzotHJgfW7']","['Richard Ashcroft', 'Ian Brown', 'Supergrass', 'Turin Brakes', 'Starsailor', 'Badly Drawn Boy', 'Elbow', 'The Coral', 'Embrace', 'Ash', 'The Charlatans', 'Gomez', 'Manic Street Preachers', 'The Seahorses', 'Ocean Colour Scene', 'Delays', 'The Music', 'The Bluetones', 'Super Furry Animals', 'Athlete']"
6fHETUBbKmdmgybtFOFQuc,Dirty Pretty Things,42,"['modern rock', 'new rave']","['0IBAqjHG8DSaD7PPCGnGiZ', '7FPkZue0zzjHaOPJb4WCw3', '0ucpA79hkvtJ2qtPv1yXVm', '4fSPtBgFPZzygkY6MehwQ7', '3Sr1muUE6DYihFufoHpnfc', '721LNYldlmaLlKi0IQ5ClK', '3M4ThdJR28z9eSMcQHAZ5G', '1fy3AQc7grjf5LnCd7snSg', '0ikiOZC4SDG6OrgHLESydg', '7mDQwcnDUGuSoggxbUtVc1', '01ZP85CNi7Y9t1e0one46k', '1KlihEB7FggW8e9cMbPXAz', '4BntNFyiN3VGG4hhRRZt9d', '2qV7axHq9Jk7QqFcB3f05A', '51Eq6WMVEOjjx9KQMAnneG', '2Z7UcsdweVlRbAk5wH5fsf', '450iujbtN6XgiA9pv6fVZz', '048FBwXjFYBWxSggPDipic', '15dpP4ak7Z35TvysdicaUr', '0LbLWjaweRbO4FDKYlbfNt']","['Babyshambles', 'The Pigeon Detectives', 'The Holloways', 'The Libertines', 'The Rifles', 'Little Man Tate', 'The Fratellis', 'The View', 'Peter Doherty', 'The Rakes', 'The Enemy', 'Milburn', 'The Subways', 'The Zutons', 'The Cribs', 'The Last Shadow Puppets', 'Razorlight', 'Maximo Park', 'The Paddingtons', 'Kaiser Chiefs']"
2qV7axHq9Jk7QqFcB3f05A,The Zutons,43,['english indie rock'],"['7FPkZue0zzjHaOPJb4WCw3', '01ZP85CNi7Y9t1e0one46k', '6fHETUBbKmdmgybtFOFQuc', '14Gi3Uph96lpNB3utkoVAD', '721LNYldlmaLlKi0IQ5ClK', '1KlihEB7FggW8e9cMbPXAz', '14GEKKALFIO2oB9IdGXg2e', '3TBfn8PtXr42OrTPaoC3E8', '7mDQwcnDUGuSoggxbUtVc1', '450iujbtN6XgiA9pv6fVZz', '6OiHleP2bHM18dXq4aZQWt', '3Sr1muUE6DYihFufoHpnfc', '2xPxXPgmZFs7x6xRFpHwkq', '1fy3AQc7grjf5LnCd7snSg', '0ucpA79hkvtJ2qtPv1yXVm', '0LbLWjaweRbO4FDKYlbfNt', '4kYNTq3njMHBcnv8Di0v0Y', '19t4krGrwyr10giUMdv8BK', '0tYc0gVOzssZmLpVO6wh7L', '048FBwXjFYBWxSggPDipic']","['The Pigeon Detectives', 'The Enemy', 'Dirty Pretty Things', 'Hard-FI', 'Little Man Tate', 'Milburn', 'Reverend And The Makers', 'The Futureheads', 'The Rakes', 'Razorlight', 'The Coral', 'The Rifles', 'The Ordinary Boys', 'The View', 'The Holloways', 'Kaiser Chiefs', 'Young Knives', 'The Twang', 'The Thrills', 'Maximo Park']"
0IBAqjHG8DSaD7PPCGnGiZ,Babyshambles,43,[],"['6fHETUBbKmdmgybtFOFQuc', '4fSPtBgFPZzygkY6MehwQ7', '7FPkZue0zzjHaOPJb4WCw3', '0ikiOZC4SDG6OrgHLESydg', '1fy3AQc7grjf5LnCd7snSg', '3Sr1muUE6DYihFufoHpnfc', '7mDQwcnDUGuSoggxbUtVc1', '721LNYldlmaLlKi0IQ5ClK', '51Eq6WMVEOjjx9KQMAnneG', '01ZP85CNi7Y9t1e0one46k', '1KlihEB7FggW8e9cMbPXAz', '2Z7UcsdweVlRbAk5wH5fsf', '3TBfn8PtXr42OrTPaoC3E8', '1SBU4DvQapOFCnxMzENUkp', '048FBwXjFYBWxSggPDipic', '4BntNFyiN3VGG4hhRRZt9d', '3M4ThdJR28z9eSMcQHAZ5G', '4witOSloY5fbZOrzjyhpzk', '6OiHleP2bHM18dXq4aZQWt', '15dpP4ak7Z35TvysdicaUr']","['Dirty Pretty Things', 'The Libertines', 'The Pigeon Detectives', 'Peter Doherty', 'The View', 'The Rifles', 'The Rakes', 'Little Man Tate', 'The Cribs', 'The Enemy', 'Milburn', 'The Last Shadow Puppets', 'The Futureheads', 'Good Shoes', 'Maximo Park', 'The Subways', 'The Fratellis', 'Carl Barât', 'The Coral', 'The Paddingtons']"
19t4krGrwyr10giUMdv8BK,The Twang,36,"['birmingham indie', 'british indie rock', 'britpop']","['721LNYldlmaLlKi0IQ5ClK', '01ZP85CNi7Y9t1e0one46k', '1KlihEB7FggW8e9cMbPXAz', '7FPkZue0zzjHaOPJb4WCw3', '1fy3AQc7grjf5LnCd7snSg', '14GEKKALFIO2oB9IdGXg2e', '0ucpA79hkvtJ2qtPv1yXVm', '3Sr1muUE6DYihFufoHpnfc', '1NfJU4hy56Z4UM4iyIa1B2', '4yNl6kohlH1jcbfXwkcpg9', '3On7zXKjSRYhbsuUpLJ59k', '2xPxXPgmZFs7x6xRFpHwkq', '51Eq6WMVEOjjx9KQMAnneG', '3TBfn8PtXr42OrTPaoC3E8', '7mDQwcnDUGuSoggxbUtVc1', '2qV7axHq9Jk7QqFcB3f05A', '4kYNTq3njMHBcnv8Di0v0Y', '14Gi3Uph96lpNB3utkoVAD', '048FBwXjFYBWxSggPDipic', '1VyVjE6tvQiM8T8a3WcYQd']","['Little Man Tate', 'The Enemy', 'Milburn', 'The Pigeon Detectives', 'The View', 'Reverend And The Makers', 'The Holloways', 'The Rifles', 'Courteeners', 'Twisted Wheel', 'The Sunshine Underground', 'The Ordinary Boys', 'The Cribs', 'The Futureheads', 'The Rakes', 'The Zutons', 'Young Knives', 'Hard-FI', 'Maximo Park', 'Jack Peñate']"
14GEKKALFIO2oB9IdGXg2e,Reverend And The Makers,42,"['britpop', 'sheffield indie']","['01ZP85CNi7Y9t1e0one46k', '721LNYldlmaLlKi0IQ5ClK', '19t4krGrwyr10giUMdv8BK', '7FPkZue0zzjHaOPJb4WCw3', '1KlihEB7FggW8e9cMbPXAz', '1fy3AQc7grjf5LnCd7snSg', '3Sr1muUE6DYihFufoHpnfc', '0ucpA79hkvtJ2qtPv1yXVm', '1NfJU4hy56Z4UM4iyIa1B2', '2qV7axHq9Jk7QqFcB3f05A', '7mDQwcnDUGuSoggxbUtVc1', '2xPxXPgmZFs7x6xRFpHwkq', '4yNl6kohlH1jcbfXwkcpg9', '3TBfn8PtXr42OrTPaoC3E8', '3On7zXKjSRYhbsuUpLJ59k', '4kYNTq3njMHBcnv8Di0v0Y', '51Eq6WMVEOjjx9KQMAnneG', '6fHETUBbKmdmgybtFOFQuc', '14Gi3Uph96lpNB3utkoVAD', '1SBU4DvQapOFCnxMzENUkp']","['The Enemy', 'Little Man Tate', 'The Twang', 'The Pigeon Detectives', 'Milburn', 'The View', 'The Rifles', 'The Holloways', 'Courteeners', 'The Zutons', 'The Rakes', 'The Ordinary Boys', 'Twisted Wheel', 'The Futureheads', 'The Sunshine Underground', 'Young Knives', 'The Cribs', 'Dirty Pretty Things', 'Hard-FI', 'Good Shoes']"
721LNYldlmaLlKi0IQ5ClK,Little Man Tate,29,"['british indie rock', 'sheffield indie']","['0ucpA79hkvtJ2qtPv1yXVm', '1KlihEB7FggW8e9cMbPXAz', '15dpP4ak7Z35TvysdicaUr', '7FPkZue0zzjHaOPJb4WCw3', '3Sr1muUE6DYihFufoHpnfc', '4jAjUpG6nVduqD5icoVMy0', '2XR030zNHFoDh6oVcxG9Hy', '1fy3AQc7grjf5LnCd7snSg', '19t4krGrwyr10giUMdv8BK', '01ZP85CNi7Y9t1e0one46k', '4yNl6kohlH1jcbfXwkcpg9', '7mDQwcnDUGuSoggxbUtVc1', '51Eq6WMVEOjjx9KQMAnneG', '5qVBMUGPLZJlWqeLgKrs4U', '4kYNTq3njMHBcnv8Di0v0Y', '14GEKKALFIO2oB9IdGXg2e', '2LrQtNcBWufq2AjaM6swf7', '1SBU4DvQapOFCnxMzENUkp', '3On7zXKjSRYhbsuUpLJ59k', '6fHETUBbKmdmgybtFOFQuc']","['The Holloways', 'Milburn', 'The Paddingtons', 'The Pigeon Detectives', 'The Rifles', 'Harrisons', 'Bromheads Jacket', 'The View', 'The Twang', 'The Enemy', 'Twisted Wheel', 'The Rakes', 'The Cribs', 'Boy Kill Boy', 'Young Knives', 'Reverend And The Makers', 'The Rumble Strips', 'Good Shoes', 'The Sunshine Underground', 'Dirty Pretty Things']"
6OiHleP2bHM18dXq4aZQWt,The Coral,52,"['britpop', 'modern rock', 'rock']","['2qV7axHq9Jk7QqFcB3f05A', '01ZP85CNi7Y9t1e0one46k', '0LVrQUinPUBFvVD5pLqmWY', '1fy3AQc7grjf5LnCd7snSg', '3s398TKZNahAURRacx7oIT', '0sHeX8oQ6o7xic3wMf4NBU', '7FPkZue0zzjHaOPJb4WCw3', '51Eq6WMVEOjjx9KQMAnneG', '450iujbtN6XgiA9pv6fVZz', '14Gi3Uph96lpNB3utkoVAD', '3Sr1muUE6DYihFufoHpnfc', '1HGTHrRQkw0BtevSo1jucU', '4fSPtBgFPZzygkY6MehwQ7', '47Z8LEl3LnQkcpva0xSthT', '5vIOGcdmx1eIkq3ZtuS12U', '1NfJU4hy56Z4UM4iyIa1B2', '048FBwXjFYBWxSggPDipic', '5fScAXreYFnuqwOgBsJgSd', '0IBAqjHG8DSaD7PPCGnGiZ', '6fHETUBbKmdmgybtFOFQuc']","['The Zutons', 'The Enemy', 'Doves', 'The View', 'Ian Brown', 'Supergrass', 'The Pigeon Detectives', 'The Cribs', 'Razorlight', 'Hard-FI', 'The Rifles', 'Richard Ashcroft', 'The Libertines', ""The La's"", 'Ocean Colour Scene', 'Courteeners', 'Maximo Park', 'The Charlatans', 'Babyshambles', 'Dirty Pretty Things']"
